# Instance R208.100_25-5-5-5 - 30 dynamic requests - 70 static requests
Dyn   Stat
30    70
ID    RD
26    -1
28    -1
29    -1
30    -1
31    -1
33    -1
34    -1
37    -1
38    -1
39    -1
40    -1
41    -1
43    -1
44    -1
45    -1
49    -1
50    -1
51    -1
52    -1
53    -1
55    -1
56    -1
57    -1
58    -1
59    -1
61    -1
62    -1
63    -1
66    -1
67    -1
68    -1
70    -1
71    -1
72    -1
73    -1
74    -1
75    -1
76    -1
78    -1
79    -1
80    -1
81    -1
82    -1
83    -1
87    -1
88    -1
89    -1
90    -1
91    -1
94    -1
95    -1
98    -1
101   -1
102   -1
103   -1
105   -1
106   -1
107   -1
108   -1
110   -1
111   -1
112   -1
113   -1
114   -1
115   -1
116   -1
119   -1
120   -1
122   -1
125   -1
27    0
32    0
35    0
36    103
42    0
46    0
47    0
48    96
54    0
60    0
64    0
65    0
69    23
77    0
84    0
85    0
86    0
92    0
93    0
96    0
97    0
99    100
100   0
104   189
109   138
117   0
118   0
121   0
123   0
124   119
