# Instance R103.100_25-5-5-5 - 50 dynamic requests - 50 static requests
Dyn   Stat
50    50
ID    RD
27    -1
33    -1
37    -1
39    -1
40    -1
42    -1
43    -1
44    -1
45    -1
51    -1
53    -1
55    -1
56    -1
60    -1
61    -1
65    -1
68    -1
71    -1
72    -1
73    -1
78    -1
79    -1
81    -1
82    -1
83    -1
86    -1
87    -1
89    -1
91    -1
92    -1
93    -1
94    -1
96    -1
97    -1
101   -1
103   -1
106   -1
107   -1
108   -1
109   -1
113   -1
115   -1
116   -1
117   -1
118   -1
119   -1
122   -1
123   -1
124   -1
125   -1
26    0
28    0
29    106
30    0
31    43
32    0
34    43
35    51
36    12
38    86
41    0
46    0
47    18
48    22
49    0
50    113
52    30
54    0
57    0
58    3
59    0
62    0
63    13
64    3
66    60
67    1
69    21
70    0
74    25
75    0
76    0
77    0
80    100
84    0
85    0
88    0
90    0
95    35
98    0
99    61
100   0
102   33
104   52
105   7
110   0
111   0
112   18
114   0
120   0
121   0
