# Instance C201.100_25-5-5-5 - 70 dynamic requests - 30 static requests
Dyn   Stat
70    30
ID    RD
28    -1
29    -1
30    -1
33    -1
36    -1
42    -1
43    -1
44    -1
47    -1
51    -1
53    -1
55    -1
58    -1
64    -1
74    -1
76    -1
80    -1
83    -1
88    -1
91    -1
92    -1
95    -1
97    -1
99    -1
105   -1
107   -1
113   -1
114   -1
121   -1
122   -1
26    119
27    29
31    411
32    1012
34    591
35    2224
37    775
38    1948
39    918
40    911
41    831
45    10
46    523
48    1498
49    18
50    1503
52    90
54    84
56    639
57    558
59    862
60    743
61    884
62    933
63    99
65    1225
66    2684
67    1244
68    2558
69    986
70    316
71    125
72    605
73    2638
75    299
77    645
78    845
79    1152
81    938
82    932
84    903
85    1103
86    240
87    22
89    219
90    332
93    193
94    421
96    1664
98    197
100   99
101   32
102   1400
103   2502
104   1271
106   2695
108   1533
109   702
110   723
111   157
112   841
115   1130
116   1404
117   413
118   5
119   402
120   758
123   637
124   300
125   89
