# Instance RC207.100_25-5-5-5 - 90 dynamic requests - 10 static requests
Dyn   Stat
90    10
ID    RD
52    -1
82    -1
86    -1
92    -1
103   -1
104   -1
105   -1
106   -1
113   -1
118   -1
26    74
27    66
28    59
29    17
30    8
31    115
32    247
33    141
34    21
35    3
36    3
37    84
38    110
39    25
40    24
41    84
42    326
43    206
44    43
45    309
46    71
47    118
48    14
49    395
50    221
51    377
53    1
54    80
55    93
56    25
57    134
58    42
59    443
60    175
61    37
62    6
63    76
64    5
65    169
66    114
67    9
68    511
69    0
70    6
71    184
72    19
73    595
74    416
75    408
76    77
77    12
78    16
79    186
80    51
81    153
83    372
84    32
85    50
87    25
88    9
89    1
90    11
91    51
93    40
94    4
95    189
96    171
97    26
98    251
99    235
100   152
101   97
102   214
107   51
108   15
109   41
110   311
111   126
112   222
114   163
115   35
116   236
117   3
119   348
120   4
121   372
122   34
123   24
124   49
125   170
