# Instance R101.100_25-5-5-5 - 70 dynamic requests - 30 static requests
Dyn   Stat
70    30
ID    RD
39    -1
42    -1
43    -1
46    -1
50    -1
55    -1
56    -1
60    -1
62    -1
66    -1
68    -1
71    -1
72    -1
74    -1
78    -1
80    -1
81    -1
86    -1
87    -1
95    -1
96    -1
97    -1
98    -1
102   -1
105   -1
106   -1
108   -1
110   -1
117   -1
125   -1
26    90
27    15
28    55
29    58
30    4
31    24
32    13
33    0
34    46
35    87
36    16
37    31
38    24
40    8
41    28
44    19
45    6
47    39
48    12
49    45
51    84
52    16
53    2
54    16
57    96
58    4
59    55
61    0
63    19
64    1
65    60
67    1
69    21
70    0
73    84
75    101
76    29
77    39
79    112
82    4
83    143
84    1
85    66
88    0
89    7
90    0
91    26
92    27
93    70
94    16
99    23
100   36
101   9
103   48
104   53
107   10
109   73
111   22
112   66
113   35
114   121
115   26
116   41
118   142
119   11
120   12
121   92
122   57
123   29
124   12
