# Instance R205.100_25-5-5-5 - 70 dynamic requests - 30 static requests
Dyn   Stat
70    30
ID    RD
26    -1
30    -1
34    -1
38    -1
42    -1
46    -1
47    -1
50    -1
51    -1
62    -1
66    -1
67    -1
68    -1
69    -1
70    -1
73    -1
74    -1
75    -1
77    -1
80    -1
87    -1
88    -1
89    -1
104   -1
107   -1
108   -1
111   -1
115   -1
116   -1
123   -1
27    48
28    108
29    104
31    133
32    173
33    181
35    53
36    16
37    128
39    22
40    38
41    23
43    124
44    80
45    350
48    12
49    85
52    49
53    22
54    49
55    29
56    68
57    549
58    13
59    331
60    206
61    36
63    128
64    8
65    279
71    419
72    6
76    217
78    257
79    566
81    383
82    237
83    590
84    4
85    545
86    31
90    32
91    175
92    110
93    14
94    0
95    54
96    67
97    7
98    30
99    496
100   102
101   107
102   559
103   173
105   472
106   209
109   55
110   55
112   289
113   200
114   317
117   4
118   386
119   311
120   23
121   411
122   297
124   105
125   329
