# Instance R107.100_25-5-5-5 - 70 dynamic requests - 30 static requests
Dyn   Stat
70    30
ID    RD
30    -1
31    -1
33    -1
35    -1
37    -1
42    -1
46    -1
47    -1
58    -1
63    -1
64    -1
69    -1
70    -1
72    -1
73    -1
81    -1
83    -1
86    -1
87    -1
88    -1
93    -1
98    -1
99    -1
103   -1
104   -1
106   -1
110   -1
121   -1
124   -1
125   -1
26    0
27    0
28    0
29    66
32    0
34    13
36    2
38    38
39    0
40    0
41    0
43    0
44    0
45    0
48    3
49    0
50    76
51    0
52    8
53    0
54    0
55    41
56    0
57    0
59    0
60    46
61    7
62    0
65    40
66    27
67    13
68    0
71    0
74    50
75    0
76    0
77    0
78    59
79    0
80    10
82    0
84    0
85    0
89    9
90    4
91    21
92    9
94    14
95    71
96    0
97    0
100   0
101   30
102   36
105   95
107   0
108   0
109   60
111   0
112   2
113   7
114   0
115   0
116   0
117   9
118   77
119   0
120   0
122   0
123   0
