# Instance C208.100_25-5-5-5 - 50 dynamic requests - 50 static requests
Dyn   Stat
50    50
ID    RD
27    -1
30    -1
32    -1
36    -1
38    -1
40    -1
42    -1
43    -1
47    -1
49    -1
50    -1
52    -1
53    -1
54    -1
55    -1
56    -1
57    -1
60    -1
63    -1
64    -1
65    -1
66    -1
69    -1
72    -1
74    -1
76    -1
78    -1
80    -1
81    -1
84    -1
86    -1
92    -1
93    -1
94    -1
97    -1
102   -1
103   -1
104   -1
105   -1
106   -1
108   -1
109   -1
110   -1
112   -1
114   -1
118   -1
119   -1
121   -1
122   -1
125   -1
26    23
28    54
29    796
31    105
33    1885
34    47
35    679
37    753
39    1256
41    1407
44    839
45    9
46    23
48    574
51    593
58    75
59    403
61    708
62    198
67    1967
68    836
70    1592
71    632
73    650
75    146
77    1681
79    320
82    331
83    414
85    524
87    1
88    7
89    228
90    342
91    139
95    753
96    357
98    683
99    13
100   14
101   1308
107   992
111   121
113   1170
115   1165
116   1085
117   39
120   516
123   396
124   137
