# Instance R101.100_25-5-5-5 - 50 dynamic requests - 50 static requests
Dyn   Stat
50    50
ID    RD
29    -1
30    -1
31    -1
32    -1
33    -1
37    -1
39    -1
44    -1
45    -1
47    -1
48    -1
50    -1
51    -1
52    -1
54    -1
55    -1
56    -1
57    -1
58    -1
60    -1
63    -1
65    -1
69    -1
70    -1
74    -1
77    -1
79    -1
80    -1
83    -1
90    -1
91    -1
92    -1
93    -1
94    -1
95    -1
99    -1
101   -1
102   -1
104   -1
105   -1
107   -1
109   -1
110   -1
113   -1
114   -1
115   -1
117   -1
119   -1
120   -1
125   -1
26    27
27    26
28    49
34    31
35    42
36    4
38    103
40    1
41    32
42    24
43    0
46    2
49    43
53    34
59    20
61    0
62    108
64    2
66    36
67    2
68    22
71    15
72    8
73    93
75    13
76    11
78    75
81    39
82    71
84    1
85    131
86    31
87    1
88    0
89    3
96    8
97    11
98    33
100   0
103   10
106   5
108   14
111   39
112   46
116   81
118   16
121   33
122   94
123   7
124   43
