# Instance C103.100_25-5-5-5 - 90 dynamic requests - 10 static requests
Dyn   Stat
90    10
ID    RD
26    -1
28    -1
46    -1
58    -1
64    -1
75    -1
80    -1
82    -1
93    -1
107   -1
27    0
29    70
30    0
31    488
32    0
33    175
34    191
35    222
36    350
37    0
38    6
39    0
40    301
41    0
42    81
43    0
44    0
45    0
47    687
48    449
49    0
50    35
51    0
52    207
53    0
54    0
55    314
56    0
57    0
59    0
60    111
61    197
62    0
63    119
65    119
66    92
67    13
68    0
69    227
70    385
71    0
72    0
73    0
74    607
76    0
77    0
78    49
79    0
81    256
83    274
84    0
85    0
86    0
87    79
88    0
89    308
90    33
91    477
92    2
94    164
95    228
96    0
97    0
98    0
99    19
100   0
101   98
102   515
103   5
104   294
105   317
106   0
108   0
109   19
110   0
111   0
112   66
113   190
114   0
115   0
116   0
117   11
118   427
119   0
120   0
121   0
122   0
123   0
124   612
125   593
