# Instance R109.100_25-5-5-5 - 90 dynamic requests - 10 static requests
Dyn   Stat
90    10
ID    RD
38    -1
47    -1
55    -1
67    -1
68    -1
71    -1
76    -1
98    -1
121   -1
122   -1
26    58
27    12
28    67
29    107
30    18
31    41
32    47
33    62
34    24
35    16
36    27
37    25
39    5
40    10
41    2
42    80
43    10
44    22
45    6
46    0
48    24
49    15
50    94
51    111
52    2
53    7
54    26
56    21
57    110
58    6
59    64
60    112
61    29
62    33
63    5
64    33
65    36
66    25
69    45
70    0
72    31
73    22
74    61
75    19
77    15
78    46
79    117
80    33
81    85
82    46
83    146
84    2
85    76
86    46
87    4
88    9
89    21
90    25
91    67
92    11
93    62
94    13
95    81
96    37
97    6
99    65
100   9
101   20
102   67
103   54
104   14
105   134
106   50
107   3
108   10
109   31
110   0
111   60
112   29
113   41
114   37
115   10
116   59
117   14
118   19
119   66
120   8
123   8
124   48
125   75
