# Instance R107.100_25-5-5-5 - 50 dynamic requests - 50 static requests
Dyn   Stat
50    50
ID    RD
32    -1
34    -1
36    -1
42    -1
43    -1
45    -1
47    -1
48    -1
49    -1
50    -1
53    -1
54    -1
55    -1
57    -1
59    -1
60    -1
61    -1
65    -1
66    -1
67    -1
68    -1
69    -1
70    -1
72    -1
73    -1
75    -1
76    -1
78    -1
79    -1
82    -1
84    -1
85    -1
89    -1
92    -1
93    -1
95    -1
100   -1
103   -1
104   -1
107   -1
108   -1
110   -1
111   -1
115   -1
116   -1
117   -1
120   -1
122   -1
123   -1
125   -1
26    0
27    0
28    0
29    26
30    0
31    63
33    1
35    24
37    0
38    24
39    0
40    25
41    0
44    0
46    0
51    0
52    27
56    0
58    19
62    0
63    11
64    13
71    0
74    49
77    0
80    12
81    73
83    154
86    0
87    2
88    0
90    0
91    62
94    12
96    0
97    0
98    0
99    56
101   15
102   147
105   123
106   0
109   40
112   64
113   45
114   0
118   74
119   0
121   0
124   69
