# Instance RC206.100_25-5-5-5 - 70 dynamic requests - 30 static requests
Dyn   Stat
70    30
ID    RD
34    -1
38    -1
39    -1
44    -1
45    -1
55    -1
56    -1
57    -1
60    -1
63    -1
67    -1
71    -1
72    -1
73    -1
75    -1
77    -1
79    -1
81    -1
82    -1
83    -1
88    -1
97    -1
99    -1
101   -1
105   -1
107   -1
112   -1
113   -1
117   -1
119   -1
26    523
27    56
28    182
29    152
30    34
31    80
32    111
33    230
35    417
36    62
37    139
40    102
41    45
42    513
43    235
46    25
47    259
48    84
49    47
50    181
51    161
52    46
53    60
54    44
58    41
59    321
61    26
62    54
64    6
65    228
66    114
68    14
69    126
70    17
74    45
76    7
78    304
80    10
84    25
85    30
86    136
87    20
89    87
90    9
91    78
92    117
93    302
94    72
95    307
96    117
98    189
100   57
102   342
103   122
104   124
106   246
108   20
109   261
110   188
111   115
114   620
115   99
116   368
118   140
120   10
121   181
122   325
123   29
124   147
125   175
