2	-1
28	-1
27	-1
95	-1
5	-1
92	-1
70	-1
79	-1
69	-1
30	-1
6	-1
65	-1
1	-1
41	-1
14	-1
9	-1
100	-1
52	-1
50	-1
97	-1
68	-1
43	-1
74	-1
77	-1
58	-1
31	-1
66	-1
29	-1
87	-1
81	-1
17	-1
82	-1
62	-1
24	-1
94	-1
44	-1
55	-1
22	-1
37	-1
33	-1
86	-1
18	-1
48	-1
26	-1
61	-1
59	-1
4	-1
84	-1
34	-1
90	-1
7	-1
53	-1
71	-1
64	-1
96	-1
76	-1
42	-1
32	-1
20	-1
67	-1
23	-1
46	-1
91	-1
85	-1
80	-1
83	-1
10	-1
13	-1
19	-1
16	-1
47	17
40	9
73	15
11	11
36	36
56	61
49	68
89	107
8	12
51	22
78	21
57	50
99	30
15	27
75	24
25	4
54	48
72	10
12	31
21	6
45	9
3	36
38	11
35	42
63	31
88	15
93	37
39	2
98	26
60	56
