16	-1
14	-1
2	-1
3	-1
7	-1
12	-1
1	-1
82	-1
5	-1
18	-1
15	-1
20	-1
92	-1
90	-1
48	-1
47	-1
43	-1
50	-1
4	-1
96	-1
35	-1
40	-1
68	-1
52	-1
76	-1
65	-1
55	-1
49	-1
41	-1
95	-1
59	-1
29	-1
28	-1
32	-1
71	-1
77	-1
78	-1
66	-1
42	-1
85	-1
72	-1
93	-1
100	-1
22	-1
39	-1
53	-1
21	-1
27	-1
87	-1
99	-1
46	-1
74	-1
11	-1
6	-1
61	-1
25	-1
84	-1
97	-1
13	-1
62	-1
91	-1
73	-1
34	-1
31	-1
37	-1
8	-1
94	-1
98	-1
24	-1
44	-1
54	-1
81	-1
9	-1
10	-1
23	-1
89	-1
60	-1
88	-1
80	-1
51	-1
75	-1
63	-1
64	-1
70	-1
67	-1
83	-1
30	-1
33	-1
57	-1
79	-1
58	1297
19	10
69	109
17	1829
45	2065
38	524
36	242
26	176
56	247
86	5
