3	-1
1	-1
31	-1
21	-1
26	-1
58	-1
62	-1
2	-1
12	-1
11	-1
55	-1
84	-1
69	-1
59	-1
48	-1
20	-1
24	-1
65	-1
7	-1
4	-1
72	-1
63	-1
71	-1
80	-1
10	-1
82	-1
35	-1
46	-1
76	-1
97	-1
16	-1
9	-1
19	-1
57	-1
61	-1
73	-1
74	-1
98	-1
43	-1
14	-1
68	-1
88	-1
53	-1
94	-1
29	-1
39	-1
83	-1
36	-1
77	-1
56	-1
60	-1
54	-1
100	-1
44	-1
41	-1
92	-1
51	-1
25	-1
91	-1
96	-1
33	-1
32	-1
78	-1
6	-1
5	-1
75	-1
87	-1
70	-1
50	-1
89	-1
45	-1
66	-1
90	-1
27	-1
37	-1
99	-1
49	-1
28	-1
38	-1
79	-1
22	-1
34	-1
85	-1
95	-1
52	-1
17	-1
64	-1
23	-1
8	-1
42	-1
40	40
13	2369
15	380
18	1305
93	1
86	437
67	6
81	1869
47	1005
30	272
