54	-1
5	-1
12	-1
1	-1
35	-1
33	-1
7	-1
26	-1
2	-1
21	-1
84	210
53	178
77	212
34	72
64	79
20	72
48	106
95	9
70	297
88	166
51	177
85	88
43	502
74	414
67	37
79	248
27	114
76	206
66	328
75	46
80	351
83	11
32	538
10	66
49	294
15	156
3	62
59	9
82	47
94	61
90	305
98	98
11	152
19	35
30	149
25	780
96	114
61	42
8	55
93	461
17	318
86	320
62	139
69	9
57	78
72	104
38	204
89	380
73	29
14	28
47	91
41	298
13	647
91	61
100	461
28	63
87	202
9	63
24	518
52	119
65	7
36	21
44	114
31	35
39	12
46	169
63	36
55	28
16	52
58	765
56	327
6	260
4	135
81	134
22	68
99	120
71	150
29	145
50	117
18	138
97	159
45	25
23	24
68	213
37	49
78	188
92	11
40	88
42	4
60	249
