63	-1
24	-1
5	-1
73	-1
62	-1
100	-1
29	-1
20	-1
67	-1
22	-1
14	-1
44	-1
66	-1
80	-1
99	-1
42	-1
90	-1
81	-1
9	-1
10	-1
30	-1
38	-1
43	-1
59	-1
11	-1
78	-1
79	-1
7	-1
58	-1
64	-1
95	-1
23	-1
37	-1
93	-1
45	-1
94	-1
83	-1
77	-1
26	-1
60	-1
71	-1
65	-1
15	-1
96	-1
16	-1
70	-1
4	-1
21	-1
36	-1
51	-1
50	150
46	717
6	63
25	990
8	695
39	733
19	285
27	168
72	254
54	678
85	409
69	262
89	196
13	1329
98	977
1	68
3	623
91	1436
41	585
92	690
2	83
32	18
34	737
76	1923
61	133
17	842
31	571
33	523
75	5
86	364
18	400
87	719
12	1169
28	909
68	72
52	1218
82	151
47	2411
74	170
57	855
49	708
55	327
84	1387
88	1225
56	1202
48	2465
97	280
35	193
53	757
40	1199
