63	-1
24	-1
5	-1
73	-1
62	-1
100	-1
29	-1
20	-1
67	-1
22	-1
14	-1
44	-1
66	-1
80	-1
99	-1
42	-1
90	-1
81	-1
9	-1
10	-1
30	-1
38	-1
43	-1
59	-1
11	-1
78	-1
79	-1
7	-1
58	-1
64	-1
95	-1
23	-1
37	-1
93	-1
45	-1
94	-1
83	-1
77	-1
26	-1
60	-1
71	-1
65	-1
15	-1
96	-1
16	-1
70	-1
4	-1
21	-1
36	-1
51	-1
50	-1
46	-1
6	-1
25	-1
8	-1
39	-1
19	-1
27	-1
72	-1
54	-1
85	-1
69	-1
89	-1
13	-1
98	-1
1	-1
3	-1
91	-1
41	-1
92	-1
2	-1
32	-1
34	-1
76	-1
61	-1
17	-1
31	-1
33	-1
75	-1
86	-1
18	-1
87	-1
12	-1
28	-1
68	-1
52	-1
82	-1
47	-1
74	-1
57	-1
49	708
55	327
84	1387
88	1225
56	1202
48	2465
97	280
35	193
53	757
40	1199
