72	-1
28	-1
2	-1
43	-1
95	-1
36	-1
65	-1
92	-1
98	-1
82	-1
84	252
3	185
33	69
74	473
6	6
24	447
14	32
35	600
34	91
94	121
86	97
87	34
20	10
66	153
40	240
53	55
75	47
8	291
30	118
100	625
81	113
68	91
13	346
71	93
12	14
93	551
57	298
96	275
47	30
22	24
85	141
91	190
99	111
16	186
55	273
18	255
11	138
83	11
76	177
19	92
25	104
46	252
52	4
38	93
50	312
73	140
70	319
63	25
78	77
54	158
41	105
29	10
26	37
90	21
48	106
58	39
23	106
97	280
69	4
42	6
45	30
39	44
56	492
62	195
89	132
5	18
61	152
21	25
44	95
77	588
7	100
64	134
49	302
31	28
4	351
15	53
10	158
51	182
17	219
59	9
1	260
88	69
27	15
37	87
79	252
67	177
80	432
9	138
32	82
60	544
