65	-1
98	-1
64	-1
95	-1
82	-1
92	-1
71	-1
39	-1
83	-1
52	-1
5	-1
30	-1
32	-1
19	-1
87	-1
10	-1
73	-1
27	-1
12	-1
70	-1
58	-1
48	-1
79	-1
4	-1
62	-1
57	-1
11	-1
3	-1
17	-1
72	-1
20	-1
97	-1
94	-1
25	-1
88	-1
56	-1
46	-1
45	-1
15	-1
35	-1
91	-1
38	-1
43	-1
85	-1
49	-1
59	-1
61	-1
8	-1
63	-1
7	-1
26	14
1	35
55	91
84	57
69	5
86	44
74	69
89	32
28	19
21	37
24	29
2	23
40	56
9	23
67	19
53	22
13	43
81	8
76	4
22	35
44	29
90	39
54	44
16	27
50	74
78	10
29	19
51	22
23	43
93	16
47	28
34	69
18	31
6	43
66	9
41	46
60	61
33	1
31	26
68	40
14	27
100	10
37	9
36	35
75	50
42	1
96	60
99	39
77	27
80	1
