72	-1
83	-1
92	-1
14	-1
42	-1
35	-1
95	-1
96	-1
45	-1
73	-1
94	-1
26	-1
70	-1
39	-1
10	-1
53	-1
80	-1
44	-1
90	-1
5	-1
9	-1
65	-1
76	-1
8	-1
97	-1
20	-1
18	-1
49	-1
17	-1
34	-1
24	-1
61	-1
41	-1
12	-1
31	-1
1	-1
13	-1
63	-1
3	-1
30	-1
67	-1
2	-1
98	-1
7	-1
57	-1
68	-1
55	-1
85	-1
40	-1
89	-1
75	-1
46	-1
38	-1
33	-1
58	-1
82	-1
28	-1
15	-1
36	-1
66	-1
99	-1
23	-1
21	-1
100	-1
54	-1
88	-1
6	-1
60	-1
62	-1
37	-1
87	-1
52	-1
16	-1
64	-1
22	-1
59	-1
69	-1
11	-1
29	-1
91	-1
4	-1
81	-1
77	-1
48	-1
19	-1
43	-1
71	-1
84	-1
74	-1
32	-1
56	34
93	23
51	28
27	51
47	22
78	64
50	88
25	72
79	86
86	76
