 5	-1
1	-1
69	-1
6	-1
42	-1
3	-1
14	-1
12	-1
2	-1
10	-1
20	-1
26	-1
34	-1
51	-1
91	-1
90	-1
43	-1
86	-1
38	-1
61	-1
16	-1
83	-1
8	-1
52	-1
84	-1
21	-1
41	-1
56	-1
87	-1
95	-1
75	-1
44	-1
68	-1
65	-1
59	-1
9	-1
49	-1
62	-1
79	-1
19	-1
25	-1
85	-1
37	-1
82	-1
7	-1
29	-1
76	-1
28	-1
57	-1
22	-1
54	117
4	498
30	102
63	74
100	701
48	118
77	299
53	120
98	24
96	101
31	37
35	82
93	10
81	3
78	78
50	34
89	110
58	647
74	263
94	88
15	54
80	105
88	13
17	79
70	102
99	175
13	634
60	76
73	97
67	157
46	92
97	1
24	55
40	62
32	116
39	40
11	15
36	78
72	89
55	66
71	83
66	88
45	112
18	29
23	22
92	9
27	99
64	89
33	124
47	23
