3	-1
5	-1
7	-1
12	-1
21	-1
26	-1
1	-1
2	-1
31	-1
51	-1
58	-1
45	-1
63	-1
100	-1
47	-1
89	-1
6	-1
76	-1
8	-1
64	-1
39	-1
74	-1
50	-1
97	-1
88	-1
33	-1
37	-1
90	-1
48	-1
43	-1
29	23
28	27
77	43
87	52
46	80
53	62
55	94
71	12
38	49
70	45
73	43
67	37
52	1
27	20
16	36
54	89
10	41
42	14
25	9
56	36
20	72
62	27
95	21
91	23
49	79
65	4
99	5
35	89
40	49
18	46
34	26
44	1
19	57
17	87
13	84
81	63
78	23
83	7
68	54
60	45
11	44
96	26
75	19
9	46
4	1
61	56
86	21
94	5
30	26
69	19
59	27
32	9
93	50
41	2
36	39
92	10
66	29
82	7
22	68
80	114
15	24
79	76
98	13
14	9
72	21
84	67
57	55
23	11
85	26
24	108
