63	-1
24	-1
5	-1
73	-1
62	-1
100	-1
29	-1
20	-1
67	-1
22	-1
14	1580
44	902
66	581
80	976
99	172
42	74
90	359
81	2245
9	115
10	1805
30	277
38	692
43	802
59	1610
11	1267
78	1886
79	2351
7	757
58	903
64	361
95	595
23	1304
37	439
93	3
45	1829
94	762
83	1191
77	2643
26	815
60	910
71	1953
65	327
15	1077
96	918
16	662
70	2120
4	191
21	300
36	896
51	1188
50	150
46	717
6	63
25	990
8	695
39	733
19	285
27	168
72	254
54	678
85	409
69	262
89	196
13	1329
98	977
1	68
3	623
91	1436
41	585
92	690
2	83
32	18
34	737
76	1923
61	133
17	842
31	571
33	523
75	5
86	364
18	400
87	719
12	1169
28	909
68	72
52	1218
82	151
47	2411
74	170
57	855
49	708
55	327
84	1387
88	1225
56	1202
48	2465
97	280
35	193
53	757
40	1199
