59	-1
92	-1
67	-1
48	-1
72	-1
14	-1
45	-1
65	-1
63	-1
42	-1
19	-1
30	-1
23	-1
70	-1
55	-1
43	-1
26	-1
34	-1
41	-1
89	-1
13	-1
15	-1
31	-1
54	-1
91	-1
66	-1
52	-1
53	-1
8	-1
22	-1
94	-1
24	-1
60	-1
4	-1
62	-1
5	-1
64	-1
51	-1
68	-1
86	-1
96	-1
56	-1
25	-1
16	-1
84	-1
32	-1
40	-1
21	-1
6	-1
2	-1
57	-1
17	-1
74	-1
87	-1
20	-1
36	-1
69	-1
99	-1
80	-1
46	-1
3	-1
47	-1
29	-1
1	-1
61	-1
11	-1
93	-1
76	-1
7	-1
58	-1
39	47
100	589
98	170
33	50
97	94
88	170
82	127
81	103
12	137
44	162
77	448
28	31
79	309
75	78
38	97
78	83
95	72
83	35
90	350
18	285
50	332
35	16
85	300
49	206
73	20
27	19
71	121
9	123
37	270
10	223
