72	-1
59	-1
17	-1
63	-1
92	-1
42	-1
14	-1
9	-1
5	-1
27	-1
71	74
54	92
34	64
69	49
38	39
86	21
35	12
51	68
22	14
77	134
61	63
67	48
23	13
30	64
43	87
15	4
68	136
44	16
65	30
31	7
100	69
20	73
78	10
84	92
64	38
32	137
90	29
58	55
56	21
76	10
28	32
48	63
3	65
24	9
98	45
75	30
80	15
13	17
11	65
37	123
19	1
62	51
2	40
33	26
94	88
70	106
74	91
8	37
53	62
16	47
49	83
18	68
21	16
26	40
85	45
82	49
88	48
79	32
95	15
57	2
39	25
40	24
10	39
50	108
93	55
55	76
52	11
7	11
25	1
99	37
73	32
66	69
46	96
96	32
81	45
60	46
83	7
89	170
4	9
12	43
41	28
47	41
29	54
97	77
91	48
87	21
36	12
6	12
1	94
45	9
