1	-1
52	-1
2	-1
14	-1
80	-1
7	-1
18	-1
21	-1
16	-1
12	-1
42	-1
47	-1
9	-1
77	-1
45	-1
43	-1
26	-1
73	-1
38	-1
4	-1
37	-1
36	-1
93	-1
46	-1
58	-1
64	-1
60	-1
86	-1
81	-1
35	-1
69	357
22	292
99	412
15	134
78	97
3	69
65	15
76	34
59	128
61	148
28	47
55	39
85	153
71	64
96	98
90	129
87	31
63	75
20	45
98	38
27	239
13	20
8	246
79	428
24	102
54	133
10	144
50	38
95	78
72	45
30	412
97	24
6	265
5	146
92	348
82	54
29	38
84	352
83	90
75	141
70	103
32	130
11	17
19	130
88	167
74	295
66	357
94	82
67	2
91	103
89	98
100	515
40	19
53	172
17	48
49	792
33	67
56	168
68	584
23	304
25	98
44	137
51	114
48	151
31	130
57	7
41	7
62	232
39	405
34	31
