21	-1
69	-1
52	-1
12	-1
18	-1
8	-1
60	-1
59	-1
27	-1
31	-1
97	-1
10	-1
33	-1
79	-1
64	-1
37	-1
29	-1
39	-1
51	-1
89	-1
41	-1
91	-1
70	-1
90	-1
76	-1
82	-1
45	-1
47	-1
71	-1
9	-1
32	-1
16	-1
35	-1
15	-1
81	-1
40	-1
19	-1
80	-1
2	-1
6	-1
87	-1
14	-1
77	-1
96	-1
42	-1
66	-1
48	-1
86	-1
24	-1
57	-1
75	-1
25	-1
30	-1
36	-1
92	-1
72	-1
63	-1
58	-1
23	-1
61	-1
54	-1
44	-1
43	-1
3	-1
7	-1
100	-1
93	-1
56	-1
98	-1
68	-1
50	-1
13	-1
74	-1
73	-1
46	-1
4	-1
62	-1
1	-1
20	-1
34	-1
83	-1
5	-1
11	-1
78	-1
95	-1
55	-1
28	-1
26	-1
22	-1
49	-1
38	8
17	52
67	35
53	28
85	24
65	17
84	23
88	19
99	25
94	37
