22	-1
49	-1
2	-1
20	-1
23	-1
62	-1
93	-1
6	-1
67	-1
5	-1
44	-1
85	-1
37	-1
89	-1
52	-1
57	-1
60	-1
65	-1
41	-1
82	-1
39	-1
32	-1
19	-1
72	-1
45	-1
11	-1
77	-1
61	-1
18	-1
3	-1
7	-1
50	-1
88	-1
10	-1
15	-1
94	-1
63	-1
97	-1
43	-1
73	-1
87	-1
38	-1
42	-1
84	-1
99	-1
4	-1
34	-1
47	-1
59	-1
17	-1
58	200
91	654
24	2
36	732
46	654
51	1522
16	207
66	165
29	160
14	319
40	978
56	412
33	136
83	401
69	339
28	131
74	56
98	338
95	288
81	1642
26	1011
31	401
68	52
92	102
96	2195
75	13
30	27
79	1250
70	485
9	542
21	2394
64	232
78	344
48	556
90	1702
71	1699
12	810
8	174
80	833
27	67
100	120
35	240
53	412
25	433
86	1035
13	1592
76	351
54	514
55	640
1	139
