11	-1
49	-1
83	-1
72	-1
64	-1
69	-1
95	-1
65	-1
23	-1
67	-1
42	3
81	110
63	7
60	79
21	124
38	81
89	33
39	30
58	296
54	235
71	198
3	156
15	6
90	85
26	301
46	344
19	125
80	33
13	338
20	447
22	257
92	5
47	8
45	2
24	80
97	336
73	76
10	369
76	115
32	66
27	36
91	550
70	130
77	152
62	12
48	55
57	111
7	143
34	364
78	36
1	204
50	289
18	73
75	148
87	279
37	521
25	138
96	433
68	88
53	62
74	75
5	21
61	3
66	312
88	53
35	359
2	11
30	77
100	212
29	82
82	28
14	20
43	213
6	121
93	242
51	82
56	279
31	38
59	17
33	10
52	50
9	20
36	12
4	40
41	49
55	19
12	16
84	200
40	137
16	33
85	303
79	172
94	8
17	26
28	25
44	47
8	178
99	162
98	73
86	112
