2	-1
18	-1
23	-1
14	-1
3	-1
5	-1
1	-1
16	-1
38	-1
8	-1
25	-1
66	-1
50	-1
69	-1
52	-1
36	-1
98	-1
76	-1
27	-1
49	-1
33	-1
84	-1
74	-1
59	-1
39	-1
21	-1
91	-1
85	-1
72	-1
4	-1
35	-1
96	-1
100	-1
67	-1
13	-1
82	-1
15	-1
6	-1
46	-1
11	-1
48	-1
97	-1
99	-1
32	-1
75	-1
89	-1
70	-1
28	-1
44	-1
58	-1
68	210
29	68
83	80
42	5
53	180
40	107
90	6
62	44
9	319
93	278
26	32
60	67
77	621
47	51
37	33
43	105
56	150
92	10
41	87
63	16
94	101
12	100
86	61
17	125
30	49
73	67
71	25
87	17
64	148
22	12
54	11
19	63
65	1
81	34
57	52
7	37
10	114
34	27
61	63
79	97
55	479
51	35
20	68
24	58
45	36
78	173
95	44
80	214
31	59
88	177
