63	-1
67	-1
5	-1
22	-1
2	-1
24	-1
75	-1
20	-1
99	-1
93	-1
21	-1
84	-1
32	-1
12	-1
38	-1
86	-1
43	-1
35	-1
61	-1
64	-1
11	-1
90	-1
92	-1
4	-1
31	-1
17	-1
46	-1
88	-1
33	-1
66	-1
70	651
26	1237
62	13
91	468
9	785
41	2418
58	723
82	347
51	790
42	226
55	149
45	109
81	649
60	299
78	1085
79	1331
15	944
95	522
19	316
100	98
53	766
94	76
3	853
27	16
29	101
80	695
89	437
73	1923
83	1476
72	55
8	793
14	52
44	1478
7	345
96	1408
98	603
69	39
59	162
30	32
6	254
1	70
52	1835
34	607
36	880
23	1065
47	1758
56	214
71	1003
87	2211
74	12
65	458
85	1140
13	813
39	246
10	519
37	290
50	734
97	86
16	693
18	1341
49	305
54	412
57	753
40	266
25	198
48	1761
28	702
76	247
68	194
77	1428
