16	-1
7	-1
93	-1
1	-1
3	-1
14	-1
55	-1
91	-1
74	-1
2	-1
88	-1
78	-1
34	-1
96	-1
41	-1
68	-1
53	-1
59	-1
100	-1
72	-1
95	-1
85	-1
45	-1
86	-1
97	-1
44	-1
13	-1
26	-1
64	-1
40	-1
24	-1
67	-1
70	-1
6	-1
27	-1
21	-1
94	-1
57	-1
76	-1
62	-1
89	-1
65	-1
12	-1
90	-1
22	-1
11	-1
39	-1
83	-1
47	-1
18	-1
99	72
35	47
58	178
30	39
46	8
9	31
5	20
49	11
66	32
52	2
15	23
19	8
36	33
75	1
31	17
32	20
81	10
73	16
4	131
80	1
23	1
71	12
79	68
25	113
60	5
61	10
20	3
37	18
8	50
54	8
17	135
51	19
56	91
29	25
84	12
33	8
42	16
63	2
10	103
87	53
69	17
77	109
92	1
28	4
98	14
82	8
43	24
48	25
50	6
38	53
