21	-1
1	-1
12	-1
31	-1
26	-1
77	-1
2	-1
20	-1
3	-1
22	-1
79	38
60	84
10	108
42	7
14	4
80	144
51	46
70	177
18	57
32	25
43	20
69	24
68	131
49	23
17	111
93	39
59	14
92	5
8	70
66	74
46	17
36	27
45	5
78	84
19	2
91	15
83	19
40	37
95	2
11	34
76	6
47	17
44	26
50	27
29	20
86	73
4	74
13	7
55	27
85	12
27	25
34	24
52	5
7	26
62	9
25	117
72	15
67	48
71	51
58	38
48	4
39	29
41	47
53	49
38	55
98	22
9	47
28	31
54	49
74	72
90	67
64	51
35	12
96	24
65	6
87	1
16	71
57	3
33	25
37	18
99	56
73	37
5	16
81	55
88	24
94	24
100	118
61	16
15	52
97	112
30	58
89	39
56	8
84	32
82	5
6	58
63	38
23	28
75	7
24	73
