98	-1
82	-1
92	-1
83	-1
2	-1
78	-1
65	-1
52	-1
95	-1
87	-1
86	-1
61	-1
62	-1
19	-1
71	-1
5	-1
74	-1
96	-1
51	-1
10	-1
45	-1
79	-1
88	-1
72	-1
23	-1
73	-1
6	-1
66	-1
31	-1
46	-1
99	37
39	28
34	43
93	18
100	15
9	97
26	8
25	50
12	11
8	53
30	12
28	46
57	79
85	26
40	86
60	3
32	98
67	73
1	14
42	9
29	2
75	39
50	70
53	24
15	65
81	77
70	149
36	10
18	61
68	126
47	2
41	74
97	110
33	37
54	79
64	34
44	2
13	51
14	12
55	113
77	102
59	22
38	16
16	48
69	16
49	34
94	24
7	34
91	91
56	27
63	12
11	63
3	52
84	26
27	6
80	18
24	72
4	82
89	76
17	96
21	42
37	8
20	51
35	42
43	115
58	86
76	53
48	19
90	15
22	42
