100
1    0.1576    0.5049  12 24
2    0.5036    0.9122  12 24
3    0.1407    0.1118  12 24
4    0.6551    0.4024  2 14
5    0.1733    0.6491  2 14
6    0.1289    0.2182  12 24
7    0.2767    0.4639  2 14
8       0.5    0.3617  22 34
9    0.8622    0.7623  12 24
10    0.1151    0.2158  2 14
11    0.7952    0.1021  22 34
12    0.8221    0.8972  22 34
13    0.3431    0.8882  22 34
14    0.5535    0.3337  12 24
15     0.704    0.5323  2 14
16    0.1906    0.5236  22 34
17    0.7454    0.1398  22 34
18    0.9881    0.9006  2 14
19    0.7469   0.09021  22 34
20    0.3507    0.1722  22 34
21    0.9675    0.8001  2 14
22   0.06992   0.05676  12 24
23    0.3666    0.4304  12 24
24    0.3672    0.6364  22 34
25     0.429    0.4399  22 34
26    0.3691    0.1925  22 34
27    0.3948    0.8284  22 34
28   0.09821   0.02557  2 14
29    0.9109    0.7724  12 24
30    0.8147    0.5049  22 34
31    0.8157    0.2667  2 14
32    0.7168   0.07339  2 14
33   0.07745    0.4624  2 14
34    0.7292     0.768  22 34
35     0.445    0.7723  12 24
36    0.5016    0.6429  2 14
37    0.7735    0.6098  12 24
38    0.9285    0.9089  22 34
39    0.8686    0.9757  2 14
40    0.6127    0.2729  12 24
41    0.6907    0.1252  22 34
42    0.8541     0.485  12 24
43    0.4852    0.3583  22 34
44   0.07303    0.1089  12 24
45    0.4969    0.7176  22 34
46    0.2082     0.655  12 24
47    0.9956    0.1585  22 34
48    0.6736   0.06268  12 24
49   0.02222    0.7109  2 14
50   0.05875    0.7379  2 14
51    0.1837    0.4054  2 14
52     0.021     0.544  2 14
53    0.5949    0.4106  22 34
54    0.8845    0.9536  12 24
55    0.3315   0.04691  2 14
56    0.4468    0.6088  2 14
57    0.1221    0.2372  22 34
58    0.5276    0.4387  22 34
59    0.1137    0.6432  12 24
60    0.9966    0.8662  12 24
61   0.00827    0.3464  2 14
62    0.5241    0.1318  22 34
63    0.3129    0.5934  22 34
64    0.2175    0.9901  2 14
65    0.5049    0.9537  12 24
66    0.7791    0.6217  12 24
67    0.2027    0.3637  22 34
68    0.9644    0.1774  2 14
69    0.5859   0.08398  2 14
70   0.05722    0.5516  22 34
71    0.9391    0.6866  2 14
72    0.9414    0.3975  12 24
73    0.9424    0.9624  12 24
74    0.2557    0.6746  12 24
75    0.8064     0.199  2 14
76    0.1989    0.7759  2 14
77    0.1899    0.7675  12 24
78    0.9297    0.1526  12 24
79    0.6595      0.49  2 14
80    0.3041    0.9578  2 14
81    0.8822    0.9642  22 34
82   0.03848    0.1936  12 24
83    0.4081   0.02347  22 34
84    0.4051    0.7922  22 34
85    0.4261     0.935  2 14
86    0.3806    0.6202  2 14
87    0.8848    0.9081  22 34
88    0.9044    0.1835  2 14
89    0.4899    0.1298  12 24
90    0.6874     0.464  22 34
91    0.9427     0.981  12 24
92     0.965    0.4515  2 14
93    0.9996    0.4513  22 34
94    0.8441    0.1786  12 24
95    0.1243    0.1751  2 14
96    0.5629   0.04642  22 34
97    0.3176   0.09583  2 14
98    0.2057    0.5657  12 24
99    0.7466    0.6378  12 24
100    0.3087    0.9598  22 34
 The overall mean of the demand for this small instance is 18
Locations for this instance are r
