40
1    0.9844    0.2003  22 30
2    0.5883    0.9189  22 30
3    0.9106    0.7117  22 30
4    0.9551    0.3627  22 30
5    0.1212    0.1264  12 20
6    0.2123    0.2711  2 10
7    0.9456   0.06284  2 10
8    0.9126    0.4126  2 10
9    0.2987    0.3115  2 10
10    0.3641     0.728  12 20
11   0.02701     0.542  22 30
12     0.426    0.7978  12 20
13    0.5194     0.374  12 20
14     0.387    0.8449  2 10
15    0.1889    0.7395  12 20
16    0.7815    0.4527  12 20
17    0.9592    0.8895  2 10
18    0.8155    0.7368  12 20
19    0.8965    0.3673  2 10
20     0.809    0.4998  2 10
21    0.2507    0.9149  12 20
22    0.8435    0.5482  12 20
23   0.01779     0.717  2 10
24    0.7625    0.4854  2 10
25    0.3546    0.7488  12 20
26      0.92    0.5406  2 10
27    0.3681    0.4026  2 10
28    0.7487    0.9682  12 20
29    0.6132    0.1475  12 20
30    0.4405    0.8944  12 20
31    0.6706    0.8542  22 30
32    0.9225    0.8067  2 10
33    0.0784    0.7144  2 10
34  0.002625    0.8162  2 10
35    0.2758    0.5327  2 10
36    0.1703     0.986  12 20
37    0.7096    0.6822  2 10
38    0.1951   0.04709  2 10
39    0.4859    0.3344  2 10
40    0.4971    0.3304  12 20
 The overall mean of the demand for this small instance is 12.75
Locations for this instance are r
