20
1    0.2698    0.1766  2 6
2    0.9101    0.8272  2 6
3    0.4817    0.4011  6 10
4    0.8583    0.4279  2 6
5    0.9594    0.7768  4 8
6    0.2948    0.7904  4 8
7    0.8961   0.08691  4 8
8     0.614    0.4934  2 6
9    0.2807    0.5992  2 6
10    0.7617    0.4294  6 10
11    0.8373    0.7596  4 8
12    0.6838    0.6404  4 8
13    0.8533    0.7499  6 10
14    0.1248    0.7642  2 6
15    0.3091    0.4233  4 8
16    0.8776      0.53  2 6
17    0.7714    0.9803  6 10
18    0.2706    0.6997  2 6
19    0.1066    0.9651  2 6
20    0.5924     0.102  2 6
 The overall mean of the demand for this small instance is 5.4
Locations for this instance are r
