60
1    0.3807    0.2974  2 14
2    0.4794    0.9198  2 14
3    0.6418    0.5545  2 14
4    0.3728    0.5915  2 14
5  0.001831   0.02933  12 24
6    0.1363    0.8143  12 24
7     0.721     0.591  12 24
8    0.3521    0.1085  12 24
9    0.5951     0.712  12 24
10     0.302    0.7397  22 34
11    0.8253    0.3528  12 24
12    0.8606    0.6447  2 14
13    0.2497     0.923  22 34
14    0.8869    0.6437  2 14
15    0.2115    0.2313  2 14
16    0.8296    0.5421  12 24
17    0.9981    0.3864  2 14
18    0.7018    0.4061  12 24
19    0.9114    0.2061  2 14
20    0.9402    0.2144  22 34
21    0.2794    0.9589  2 14
22   0.07504    0.8616  2 14
23    0.6964    0.3282  22 34
24    0.7138     0.749  2 14
25    0.1151    0.4755  2 14
26    0.2214    0.5686  12 24
27    0.7388    0.1094  2 14
28    0.7767    0.9891  22 34
29    0.5921    0.6767  2 14
30    0.3318    0.4147  2 14
31    0.8143    0.2904  2 14
32    0.5174     0.437  12 24
33    0.7461     0.934  2 14
34    0.8527    0.6541  22 34
35    0.3893     0.954  2 14
36    0.8546     0.824  22 34
37    0.4385    0.9924  22 34
38    0.9232    0.4703  12 24
39    0.4368    0.4523  12 24
40    0.3363    0.6896  2 14
41    0.3219    0.4503  22 34
42    0.4393    0.6588  2 14
43    0.3242     0.118  2 14
44    0.2865     0.815  22 34
45    0.4869    0.1939  2 14
46    0.7146    0.5213  12 24
47    0.6178    0.2266  2 14
48    0.2206    0.8526  22 34
49    0.8842     0.505  12 24
50    0.2039    0.5674  2 14
51     0.146    0.1805  12 24
52    0.2464    0.9981  12 24
53    0.1162   0.06247  12 24
54    0.2614    0.1169  22 34
55    0.1675    0.3815  22 34
56    0.6707   0.04578  12 24
57     0.691    0.5541  12 24
58    0.4003    0.3953  22 34
59    0.9851    0.7621  22 34
60     0.529    0.6736  2 14
 The overall mean of the demand for this small instance is 16.17
Locations for this instance are r
