60
1    0.6993    0.5565  12 24
2    0.2191    0.2865  12 24
3   0.03384    0.9143  12 24
4    0.3901    0.6783  22 34
5    0.7981    0.3391  2 14
6    0.4716   0.02817  12 24
7    0.3386    0.5913  2 14
8    0.7763    0.6042  12 24
9   0.09271    0.8532  2 14
10    0.3988   0.09515  22 34
11    0.5749    0.8905  12 24
12    0.8556      0.42  22 34
13    0.8078   0.03622  22 34
14    0.9306    0.7047  2 14
15    0.3293    0.3539  22 34
16    0.4469  0.008087  2 14
17    0.4936    0.5745  2 14
18    0.8181    0.9936  2 14
19    0.3563    0.6851  12 24
20    0.7758    0.1013  12 24
21    0.6184    0.5021  22 34
22    0.7701    0.4837  12 24
23    0.5144    0.3134  2 14
24    0.3038    0.6705  22 34
25     0.811    0.8484  12 24
26   0.02902    0.2284  12 24
27    0.8383    0.5543  2 14
28     0.918    0.2292  12 24
29    0.3473    0.5524  22 34
30    0.3552     0.735  22 34
31    0.5891    0.8333  12 24
32    0.7022     0.397  2 14
33    0.9752    0.3647  22 34
34    0.8883    0.2564  2 14
35    0.6262     0.944  12 24
36  0.005493    0.5672  2 14
37    0.6703    0.9532  22 34
38    0.8539    0.5449  22 34
39    0.9465    0.8079  12 24
40   0.02957   0.02121  22 34
41    0.4179    0.9337  2 14
42    0.5849    0.6633  22 34
43    0.7321    0.7044  22 34
44    0.6515    0.3344  22 34
45     0.614   0.04202  2 14
46    0.8265    0.9464  22 34
47    0.7521    0.4408  22 34
48    0.7019    0.4163  2 14
49    0.1782     0.169  22 34
50    0.7922    0.7061  2 14
51    0.4618    0.4301  12 24
52    0.4174   0.02982  2 14
53    0.9746    0.4737  2 14
54    0.9413     0.775  2 14
55    0.6425    0.1463  2 14
56    0.2847     0.132  2 14
57    0.6323    0.2971  22 34
58    0.9456    0.4813  12 24
59    0.9263    0.9246  22 34
60    0.9968    0.8816  22 34
 The overall mean of the demand for this small instance is 18.17
Locations for this instance are r
