30
1     0.293    0.7509  2 14
2   0.05185    0.8735  22 34
3     0.129    0.4986  12 24
4    0.3774  0.005829  2 14
5      0.36    0.6265  12 24
6    0.1698     0.871  12 24
7    0.1715    0.6565  22 34
8     0.847     0.163  12 24
9    0.4395    0.6724  22 34
10    0.7838    0.1067  12 24
11    0.5333     0.954  22 34
12    0.7952     0.847  22 34
13    0.9355    0.4423  12 24
14    0.1501    0.6538  12 24
15    0.5157    0.2721  12 24
16    0.7752    0.7127  12 24
17    0.8908    0.8299  22 34
18    0.2248    0.5241  12 24
19    0.5714     0.982  22 34
20     0.768    0.6068  2 14
21    0.6579    0.9344  12 24
22    0.2046    0.4219  2 14
23    0.8392    0.2182  22 34
24    0.3885    0.3275  22 34
25    0.4759    0.2016  22 34
26    0.5456   0.06223  22 34
27    0.7576    0.9106  2 14
28    0.9283    0.8685  2 14
29    0.4261     0.434  2 14
30    0.8047   0.02237  12 24
 The overall mean of the demand for this small instance is 19.33
Locations for this instance are r
