40
1    0.4766    0.6672  2 10
2    0.1827    0.4426  12 20
3    0.7466    0.1234  12 20
4     0.592    0.4906  2 10
5    0.2994    0.5482  22 30
6     0.666    0.7596  12 20
7    0.1792    0.7924  2 10
8   0.07919    0.7325  22 30
9     0.401    0.4672  22 30
10    0.9519    0.9001  22 30
11     0.778    0.9417  12 20
12    0.4762    0.9116  22 30
13     0.776    0.0415  22 30
14    0.9155    0.5094  22 30
15    0.7274    0.2007  22 30
16    0.2441    0.2004  12 20
17    0.4887    0.5625  12 20
18    0.3892    0.5256  12 20
19     0.801   0.00293  12 20
20    0.3446    0.8717  22 30
21    0.3327    0.8906  22 30
22    0.9665    0.1422  12 20
23    0.7756    0.2157  22 30
24     0.662    0.4067  12 20
25     0.556    0.1564  12 20
26   0.06592    0.9921  12 20
27    0.8335     0.812  22 30
28    0.7949     0.496  12 20
29    0.6184    0.3633  2 10
30   0.09824    0.0199  12 20
31     0.168     0.926  12 20
32    0.3099    0.6515  12 20
33    0.4508     0.483  2 10
34   0.08127   0.01367  2 10
35    0.5139    0.1379  22 30
36   0.05325     0.649  12 20
37    0.1864    0.1396  12 20
38    0.5454    0.2625  22 30
39    0.8201    0.3307  22 30
40    0.6115    0.5189  22 30
 The overall mean of the demand for this small instance is 18.5
Locations for this instance are r
