40
1    0.4944    0.1391  22 34
2    0.4278    0.8947  2 14
3   0.01538    0.7776  2 14
4    0.9477    0.4503  2 14
5   0.05502    0.6508  2 14
6     0.589    0.9694  2 14
7    0.7841    0.2527  12 24
8    0.9715    0.2355  22 34
9    0.1367    0.4895  2 14
10    0.5569   0.06128  2 14
11    0.8023      0.51  2 14
12    0.6757    0.3769  22 34
13   0.04395    0.7192  12 24
14   0.01389    0.2171  12 24
15    0.6687    0.7351  2 14
16    0.9063    0.3241  2 14
17    0.1028    0.1922  12 24
18   0.06128    0.2333  22 34
19    0.8713    0.2347  22 34
20    0.8024    0.3428  22 34
21    0.5003    0.4027  22 34
22    0.6593    0.2133  2 14
23    0.5507    0.5227  22 34
24    0.3186    0.8228  2 14
25    0.8071    0.2969  12 24
26    0.6618    0.3374  2 14
27    0.1786    0.6574  22 34
28   0.01462    0.7836  12 24
29    0.2742     0.756  12 24
30    0.9159    0.4388  2 14
31    0.4973    0.8004  22 34
32    0.8319    0.4201  12 24
33    0.4997    0.9717  2 14
34    0.3943    0.4813  2 14
35    0.5618    0.4644  22 34
36   0.07455   0.03406  2 14
37    0.5575    0.4343  12 24
38    0.8306    0.5299  12 24
39     0.229     0.419  2 14
40    0.3148    0.1935  12 24
 The overall mean of the demand for this small instance is 16.25
Locations for this instance are r
