60
1   0.01035    0.4706  2 14
2    0.8275    0.1894  22 34
3    0.1666    0.1541  2 14
4    0.2106     0.459  2 14
5    0.9227    0.2065  22 34
6    0.1184   0.07672  12 24
7    0.5616    0.2633  12 24
8     0.816    0.7136  2 14
9    0.5766   0.06882  22 34
10    0.3411    0.2759  2 14
11   0.03873    0.1968  12 24
12    0.8336    0.6629  2 14
13    0.8407    0.1743  2 14
14   0.04355    0.1446  22 34
15    0.3437     0.178  2 14
16    0.0625    0.9775  12 24
17    0.4705    0.9235  2 14
18    0.3473    0.7964  12 24
19    0.6026     0.422  12 24
20    0.6176    0.7946  12 24
21     0.877    0.5714  2 14
22    0.8247    0.8435  2 14
23    0.7592    0.6986  12 24
24    0.7452    0.6461  12 24
25    0.2253    0.8057  2 14
26    0.4643    0.8766  12 24
27    0.6393   0.01389  12 24
28    0.7114    0.1694  2 14
29    0.5817    0.1812  2 14
30    0.3176     0.899  2 14
31    0.6111    0.5056  12 24
32    0.6056   0.06976  2 14
33    0.3288    0.7487  2 14
34    0.9213    0.4346  12 24
35    0.3091    0.1444  12 24
36    0.4049    0.3042  2 14
37    0.5665    0.7272  2 14
38   0.08868    0.5297  22 34
39    0.3922    0.3358  22 34
40    0.1413    0.9542  2 14
41    0.7188    0.5597  12 24
42    0.1639    0.3641  12 24
43    0.8033   0.01636  2 14
44    0.5162    0.7568  12 24
45   0.06335    0.1974  22 34
46    0.3329    0.6939  22 34
47    0.4996    0.3376  22 34
48     0.806     0.763  12 24
49    0.4047    0.9569  22 34
50   0.08453    0.8429  12 24
51    0.1223    0.5315  2 14
52    0.4027   0.09109  12 24
53    0.6079    0.7929  22 34
54    0.4165    0.4604  12 24
55    0.5747    0.0517  2 14
56    0.8329    0.2452  22 34
57    0.2132    0.3308  12 24
58    0.8781     0.767  2 14
59    0.9772    0.5834  2 14
60    0.5986    0.9668  12 24
 The overall mean of the demand for this small instance is 15.83
Locations for this instance are r
