20
1    0.3193    0.1618  6 10
2    0.9096   0.04138  2 6
3    0.6442    0.9469  6 10
4    0.3228    0.2775  6 10
5     0.274    0.3923  2 6
6   0.02142    0.1556  4 8
7    0.8555    0.9068  2 6
8     0.275    0.5111  4 8
9   0.06897    0.3607  4 8
10     0.142    0.1123  4 8
11    0.8807    0.1859  4 8
12    0.7668    0.6718  4 8
13    0.8843    0.9866  6 10
14    0.3372     0.782  4 8
15    0.2771    0.7797  6 10
16    0.2725    0.8154  4 8
17    0.3276   0.04074  2 6
18    0.7227    0.2992  6 10
19    0.4296   0.02188  4 8
20   0.07632    0.4185  2 6
 The overall mean of the demand for this small instance is 6.1
Locations for this instance are r
