30
1    0.3795    0.4683  22 34
2    0.4712   0.09894  2 14
3    0.5755    0.9572  22 34
4    0.5197   0.08792  22 34
5    0.8023    0.9264  22 34
6    0.4429    0.2597  12 24
7    0.6659    0.8076  2 14
8    0.9255    0.8946  2 14
9    0.2614    0.6113  2 14
10    0.2125    0.8129  12 24
11   0.02609    0.8507  2 14
12   0.07516    0.5037  22 34
13    0.3907    0.8473  2 14
14    0.2695    0.6855  12 24
15    0.6274    0.9809  22 34
16   0.06265     0.314  2 14
17      0.54    0.6936  12 24
18    0.6055    0.4627  22 34
19    0.3171   0.03479  12 24
20    0.7306   0.08032  22 34
21   0.09161      0.87  2 14
22    0.7997    0.5067  22 34
23    0.6393    0.2034  12 24
24    0.1237     0.928  2 14
25     0.341    0.9899  2 14
26    0.8632    0.7967  2 14
27    0.1431     0.984  12 24
28    0.8112    0.7602  22 34
29    0.9105    0.1932  22 34
30    0.6886    0.9575  2 14
 The overall mean of the demand for this small instance is 17.67
Locations for this instance are r
