20
1    0.5838    0.3977  6 18
2    0.7397    0.2285  2 14
3    0.8029    0.3393  2 16
4    0.9177    0.7493  6 18
5    0.4557    0.9655  2 16
6    0.6834    0.8469  2 16
7   0.06384    0.6069  2 16
8    0.9399    0.2038  2 14
9    0.8893    0.7053  6 18
10    0.0744    0.5727  2 16
11    0.7203    0.5304  2 14
12    0.7458    0.4087  2 14
13    0.4927    0.4211  2 14
14    0.9586    0.8007  2 16
15    0.4135    0.3025  2 16
16    0.6702     0.708  2 16
17    0.1456     0.548  2 14
18   0.08008    0.8079  6 18
19    0.3035     0.193  2 14
20    0.1332    0.1054  2 14
 The overall mean of the demand for this small instance is 9.2
Locations for this instance are r
