100
1    0.9839    0.4038  2 10
2     0.501     0.392  22 30
3    0.4614    0.8845  22 30
4    0.6404    0.1964  2 10
5    0.6573    0.4307  12 20
6    0.2085    0.1552  22 30
7    0.7659    0.5772  2 10
8    0.4431     0.449  12 20
9   0.05585    0.7055  2 10
10    0.9773    0.6604  12 20
11    0.5082    0.6749  2 10
12    0.2921     0.756  12 20
13    0.7663    0.7949  12 20
14    0.3055   0.06708  22 30
15     0.393    0.9108  12 20
16    0.5368     0.696  22 30
17    0.7719    0.3351  22 30
18    0.9567    0.7773  12 20
19   0.01001    0.3083  2 10
20    0.1527    0.4449  22 30
21   0.01212    0.2253  12 20
22    0.4537    0.3297  12 20
23    0.6336    0.6571  22 30
24    0.7754   0.05096  2 10
25    0.6019    0.8473  22 30
26    0.8003    0.6091  12 20
27    0.8528    0.4982  22 30
28    0.3217    0.9446  12 20
29    0.1768    0.9031  12 20
30    0.7756    0.3377  12 20
31    0.7495    0.4638  2 10
32    0.7929    0.9045  2 10
33    0.3345    0.9666  22 30
34    0.6447    0.3197  22 30
35    0.8453    0.3138  12 20
36    0.3534    0.1973  2 10
37    0.6403     0.341  22 30
38    0.6284    0.4057  2 10
39    0.5332    0.5126  12 20
40    0.2779    0.1093  22 30
41    0.1663    0.3173  22 30
42    0.9771     0.647  2 10
43    0.2157    0.6924  12 20
44    0.8625      0.59  22 30
45   0.03241    0.4265  2 10
46    0.9914    0.6081  12 20
47     0.866     0.843  12 20
48    0.8911    0.2259  22 30
49    0.9175    0.7795  12 20
50    0.8341    0.3057  12 20
51    0.2321    0.5757  22 30
52     0.754    0.2625  12 20
53   0.01071   0.08957  12 20
54    0.4769    0.7441  22 30
55    0.4018    0.3018  22 30
56    0.8086    0.8944  12 20
57    0.3709     0.469  12 20
58    0.6257    0.5145  12 20
59    0.9487    0.6717  22 30
60   0.07941    0.5414  12 20
61    0.1624    0.5959  12 20
62    0.9677    0.4276  2 10
63    0.3757    0.1172  2 10
64    0.8894      0.33  12 20
65    0.7374    0.3431  22 30
66     0.585    0.6485  12 20
67   0.07739    0.8412  2 10
68    0.5165    0.4985  12 20
69   0.03189    0.4645  22 30
70    0.8781    0.3018  12 20
71    0.5376   0.09833  22 30
72    0.4691    0.9445  2 10
73    0.2455    0.4311  22 30
74    0.8422   0.01651  22 30
75    0.9833      0.11  2 10
76    0.4753    0.6343  2 10
77    0.2731   0.01123  2 10
78   0.04135    0.3791  2 10
79    0.2108    0.4589  12 20
80    0.7773   0.09186  22 30
81    0.8564    0.6895  2 10
82    0.1237    0.7634  2 10
83    0.8061    0.3049  22 30
84    0.8282    0.6869  22 30
85    0.9267    0.5161  22 30
86    0.2208    0.5062  12 20
87    0.4753    0.2671  22 30
88    0.9807      0.94  12 20
89    0.1036    0.4827  22 30
90   0.07642    0.8974  2 10
91    0.7061     0.316  12 20
92    0.2658    0.5652  2 10
93    0.8226   0.01666  22 30
94    0.2468    0.9535  12 20
95    0.4771    0.5191  22 30
96    0.8512    0.4664  12 20
97   0.05759    0.6885  12 20
98    0.2172    0.4426  2 10
99    0.2354    0.9833  22 30
100    0.2769    0.4082  12 20
 The overall mean of the demand for this small instance is 16.9
Locations for this instance are r
