40
1    0.1464    0.2583  12 24
2    0.7763   0.05096  2 14
3    0.1372    0.7141  2 14
4    0.5701    0.1538  2 14
5    0.1741    0.3427  2 14
6    0.8583    0.3617  2 14
7    0.6756    0.9056  2 14
8    0.3534    0.4033  2 14
9    0.5972    0.7188  22 34
10    0.2571    0.5431  22 34
11    0.2977    0.2706  22 34
12    0.6866    0.5042  12 24
13    0.4278    0.1756  22 34
14    0.4377    0.4068  2 14
15    0.5262    0.1643  12 24
16    0.8872   0.07425  2 14
17    0.9839     0.874  2 14
18    0.4125    0.3174  12 24
19    0.3766    0.1903  2 14
20    0.5848    0.1775  12 24
21    0.4883    0.9244  2 14
22    0.6932    0.2116  2 14
23    0.2775    0.8144  22 34
24    0.9984    0.3671  2 14
25    0.2087    0.3416  2 14
26     0.636    0.4391  12 24
27    0.3911    0.7777  22 34
28    0.4031    0.1608  2 14
29    0.4823    0.3459  2 14
30    0.8965      0.27  22 34
31    0.9283    0.5273  12 24
32    0.7553   0.04092  22 34
33    0.4694    0.4775  2 14
34    0.2169    0.4116  22 34
35    0.5512    0.3831  2 14
36    0.9441    0.5739  2 14
37    0.9786    0.4957  12 24
38    0.2597     0.379  12 24
39    0.4575    0.6596  12 24
40     0.639    0.7429  2 14
 The overall mean of the demand for this small instance is 15
Locations for this instance are r
