60
1     0.223    0.9643  12 20
2    0.4187    0.5273  2 10
3    0.2287    0.9199  2 10
4    0.9195    0.5808  12 20
5   0.03531    0.5295  22 30
6    0.2626    0.7789  22 30
7    0.1301    0.4477  22 30
8    0.2378     0.185  12 20
9    0.9407    0.5116  2 10
10    0.8566    0.5797  12 20
11    0.7142    0.3038  12 20
12  0.006073    0.1179  12 20
13    0.6091     0.107  22 30
14    0.1862    0.8965  22 30
15    0.8003    0.6001  2 10
16    0.9895    0.1986  12 20
17    0.9769    0.9088  12 20
18    0.3238    0.1628  22 30
19    0.4887    0.9886  22 30
20    0.7018    0.6642  22 30
21    0.6984    0.4261  2 10
22    0.8481    0.3932  2 10
23     0.938    0.2041  22 30
24   0.04553    0.6255  22 30
25    0.9909    0.4245  12 20
26    0.6655   0.09665  2 10
27    0.3314    0.0397  12 20
28    0.8364    0.8671  2 10
29    0.5904    0.9339  2 10
30    0.8249    0.2064  12 20
31  0.002197    0.8468  12 20
32   0.05695    0.4625  12 20
33   0.03763    0.2651  2 10
34    0.4199    0.7473  12 20
35    0.1852    0.1548  22 30
36    0.1818    0.1728  12 20
37   0.01291    0.8806  2 10
38    0.1737    0.4578  22 30
39    0.3645    0.5034  22 30
40    0.4194   0.09671  22 30
41    0.9386    0.4619  22 30
42    0.7985   0.08545  22 30
43    0.6852   0.08191  2 10
44    0.2133    0.5415  12 20
45    0.5679   0.01895  12 20
46    0.7245    0.5754  12 20
47    0.3986    0.2682  22 30
48    0.8474    0.5836  12 20
49    0.7783    0.3829  2 10
50    0.2918    0.8701  22 30
51    0.8097    0.6627  2 10
52    0.4972     0.287  22 30
53    0.2899    0.9286  12 20
54    0.9985    0.5388  22 30
55    0.6947    0.7096  2 10
56    0.5738   0.04892  2 10
57     0.525     0.869  2 10
58    0.8998    0.9568  2 10
59    0.6586    0.5001  12 20
60    0.7014   0.04132  2 10
 The overall mean of the demand for this small instance is 16.17
Locations for this instance are r
