30
1    0.5979    0.8619  2 10
2    0.8916    0.5248  12 20
3    0.3427    0.4048  12 20
4    0.2534    0.9974  12 20
5    0.5349     0.077  2 10
6    0.6009    0.7769  12 20
7    0.1719    0.4961  12 20
8   0.03955    0.3816  22 30
9    0.7539    0.1891  2 10
10     0.857   0.03766  22 30
11    0.2327    0.9581  12 20
12    0.6809    0.4048  22 30
13    0.1263    0.1601  2 10
14    0.1785    0.7082  2 10
15    0.8542    0.4767  22 30
16    0.9721  0.003174  22 30
17    0.3332    0.8116  12 20
18    0.0256    0.5593  12 20
19    0.2059    0.9433  2 10
20    0.6331    0.7188  22 30
21    0.4016    0.5906  22 30
22    0.4403    0.6874  22 30
23    0.6555    0.7561  12 20
24    0.7746    0.1808  22 30
25    0.7828    0.7121  2 10
26   0.07809    0.2937  22 30
27    0.5273    0.9207  12 20
28    0.5512   0.01813  22 30
29    0.3137    0.6467  12 20
30    0.3514    0.1283  22 30
 The overall mean of the demand for this small instance is 17.67
Locations for this instance are r
