20
1   0.01819    0.4153  4 8
2    0.4936    0.8406  4 8
3    0.8408    0.2338  2 6
4    0.5482    0.3408  4 8
5    0.8164     0.809  2 6
6    0.6018    0.1024  6 10
7    0.5728    0.7397  2 6
8    0.5367    0.0242  2 6
9   0.07816    0.2097  2 6
10    0.9017    0.1438  6 10
11     0.554    0.3849  2 6
12    0.9588     0.808  4 8
13    0.5647    0.8137  4 8
14    0.2991    0.7883  6 10
15    0.4234     0.158  4 8
16    0.5161    0.6327  4 8
17   0.03946    0.6312  4 8
18    0.7903    0.4389  6 10
19    0.3673    0.4137  2 6
20    0.3449    0.9219  6 10
 The overall mean of the demand for this small instance is 5.8
Locations for this instance are r
