30
1      0.84    0.2765  22 30
2    0.5327    0.6747  12 20
3    0.3994   0.09103  2 10
4    0.8661    0.9766  22 30
5   0.04257    0.5323  2 10
6    0.1927    0.9368  22 30
7    0.1222    0.3617  2 10
8    0.9387    0.6993  22 30
9    0.5985    0.1091  2 10
10    0.5707    0.8478  12 20
11    0.9857    0.9944  12 20
12    0.6039    0.8145  12 20
13    0.8414    0.7519  12 20
14    0.2928    0.8983  12 20
15    0.5404    0.8838  22 30
16     0.249    0.9077  12 20
17    0.9972   0.09848  12 20
18    0.2853    0.2795  22 30
19     0.472    0.2777  12 20
20   0.08002    0.6472  22 30
21    0.7401    0.8877  22 30
22    0.4002    0.3826  22 30
23    0.8407    0.9318  22 30
24    0.2639    0.7331  22 30
25    0.4842    0.9588  22 30
26    0.1595    0.9394  12 20
27    0.1054    0.9146  22 30
28    0.9236    0.2862  2 10
29    0.6303     0.386  2 10
30    0.7129     0.526  2 10
 The overall mean of the demand for this small instance is 18
Locations for this instance are r
