100
1    0.2887    0.5283  2 10
2   0.03366    0.6145  12 20
3    0.1151    0.1216  12 20
4    0.4786    0.9181  22 30
5    0.6932   0.08914  12 20
6    0.3039    0.0448  2 10
7    0.6763    0.8745  22 30
8    0.5669    0.5029  2 10
9    0.9606    0.2116  12 20
10    0.8009    0.3333  2 10
11  0.007111     0.735  12 20
12    0.8404    0.1293  2 10
13    0.9474     0.267  2 10
14    0.3029    0.2414  2 10
15    0.1725    0.4376  2 10
16    0.1333    0.7063  12 20
17    0.7453    0.3664  12 20
18    0.2615    0.4856  2 10
19    0.4153    0.8159  12 20
20    0.5666    0.1966  2 10
21    0.3793    0.1413  22 30
22    0.5778    0.7861  2 10
23    0.3353    0.1398  2 10
24    0.3252    0.6609  12 20
25    0.9609     0.159  12 20
26   0.09091    0.7752  2 10
27    0.8216    0.1954  2 10
28    0.1311    0.2108  22 30
29   0.01523    0.8165  12 20
30    0.3735    0.9865  22 30
31    0.7039    0.2034  22 30
32    0.2596    0.3394  12 20
33    0.2004   0.05688  2 10
34    0.9272    0.6432  2 10
35    0.5949    0.1692  22 30
36    0.4379    0.5965  22 30
37    0.1386    0.7513  22 30
38    0.3726    0.4633  22 30
39    0.8898    0.7583  22 30
40    0.4742   0.07852  22 30
41    0.5772   0.09085  22 30
42    0.7266    0.2017  12 20
43    0.3932    0.2906  22 30
44    0.9579    0.7024  2 10
45    0.5983    0.8325  2 10
46    0.3624    0.1471  12 20
47    0.5419     0.948  2 10
48    0.8764    0.7302  12 20
49    0.0965    0.7414  12 20
50    0.7436    0.2926  2 10
51    0.6913    0.7883  2 10
52     0.491    0.5158  22 30
53    0.2423   0.07483  12 20
54    0.5285    0.3993  22 30
55    0.4361    0.6596  12 20
56    0.3174    0.9398  2 10
57    0.1513    0.4507  2 10
58    0.1367    0.6709  2 10
59    0.4324    0.6091  2 10
60    0.5523    0.5031  12 20
61    0.4764    0.9445  12 20
62    0.3725    0.2583  2 10
63    0.6902    0.8794  2 10
64    0.7918    0.5478  2 10
65    0.1435     0.759  2 10
66    0.1988    0.3134  22 30
67    0.8062   0.08655  12 20
68    0.3842    0.5735  2 10
69    0.9476    0.3089  2 10
70    0.2549    0.8102  2 10
71    0.1039    0.6736  2 10
72    0.2615    0.1178  2 10
73      0.23   0.06665  2 10
74    0.2126    0.8522  2 10
75     0.151    0.2332  2 10
76     0.593    0.1702  12 20
77     0.353   0.01053  2 10
78    0.5633    0.6853  22 30
79    0.6232    0.7933  12 20
80    0.1051    0.5883  2 10
81    0.1938   0.02075  12 20
82    0.9312    0.1336  12 20
83     0.981     0.659  12 20
84    0.4106    0.4842  12 20
85    0.3732   0.06635  22 30
86    0.5052    0.6791  22 30
87    0.9309    0.9055  2 10
88    0.1919   0.05038  2 10
89    0.4402    0.5268  2 10
90    0.6835    0.9014  2 10
91    0.1384    0.1143  12 20
92    0.5811    0.7945  2 10
93    0.7307     0.492  2 10
94    0.5259    0.4984  12 20
95    0.1609    0.4482  22 30
96    0.5815    0.6498  22 30
97    0.1176    0.3853  2 10
98    0.1048    0.6054  22 30
99    0.0712    0.6575  22 30
100     0.873     0.933  2 10
 The overall mean of the demand for this small instance is 13.7
Locations for this instance are r
