100
1    0.1089    0.9669  2 14
2    0.9483    0.2464  22 34
3    0.4494     0.328  12 24
4     0.348    0.9289  22 34
5    0.3654   0.05905  22 34
6   0.05164    0.3739  12 24
7    0.7439    0.8104  2 14
8    0.8359    0.8977  2 14
9     0.631    0.3027  12 24
10    0.4632    0.5811  22 34
11    0.4318    0.2083  22 34
12    0.2609    0.5577  22 34
13  0.003235    0.1321  22 34
14    0.6614    0.3288  2 14
15    0.2876    0.5065  12 24
16    0.5301    0.3687  12 24
17    0.3812    0.4585  12 24
18    0.3065    0.6967  2 14
19    0.6104    0.6866  22 34
20    0.7912    0.6699  12 24
21    0.4074    0.7209  12 24
22    0.4504    0.1277  22 34
23    0.6693    0.2644  12 24
24   0.01132    0.3198  22 34
25    0.9735    0.2441  12 24
26    0.5074    0.8923  22 34
27    0.6368    0.3665  2 14
28    0.4242    0.7275  2 14
29     0.259    0.9968  2 14
30    0.8274    0.7431  2 14
31     0.226    0.6932  22 34
32    0.9411    0.9972  12 24
33    0.7724    0.3438  22 34
34    0.2169    0.7268  12 24
35     0.752    0.2092  2 14
36    0.1176    0.4007  12 24
37    0.3624    0.8865  2 14
38    0.2509    0.6239  22 34
39    0.8355    0.9065  2 14
40    0.7714    0.9003  2 14
41    0.6696    0.9845  22 34
42    0.7195    0.9837  12 24
43     0.469    0.4836  22 34
44    0.8441    0.9387  12 24
45     0.985   0.05283  2 14
46   0.05298    0.2233  2 14
47    0.6614    0.2842  2 14
48    0.6005     0.215  2 14
49    0.9868    0.2286  12 24
50   0.06952    0.7611  12 24
51    0.3825    0.3397  12 24
52      0.76    0.6662  12 24
53     0.322       0.5  22 34
54    0.8884    0.6508  22 34
55   0.02478    0.8589  22 34
56    0.6531    0.3723  12 24
57    0.5028    0.8922  2 14
58    0.3534    0.6868  2 14
59    0.1016  0.008484  22 34
60    0.9975    0.6042  2 14
61   0.08624     0.804  2 14
62    0.8094    0.4495  2 14
63    0.4002    0.3283  2 14
64    0.3861    0.7323  22 34
65    0.6057   0.08792  22 34
66    0.5762    0.2576  22 34
67     0.309    0.6256  12 24
68   0.08307    0.2163  12 24
69    0.2232    0.9685  12 24
70    0.9641    0.4986  22 34
71    0.5369    0.6911  22 34
72    0.2188    0.3924  12 24
73    0.5709    0.3926  12 24
74     0.173    0.3043  12 24
75    0.9443     0.681  12 24
76    0.9803    0.2796  2 14
77    0.7509    0.9046  12 24
78    0.9214    0.0408  12 24
79    0.7043    0.5092  22 34
80    0.8886     0.121  22 34
81    0.9624    0.6408  12 24
82    0.1462    0.5819  22 34
83    0.5125   0.09283  22 34
84    0.7581    0.8811  22 34
85    0.7242     0.537  22 34
86    0.6199    0.8345  12 24
87   0.06412    0.7946  22 34
88    0.4313    0.4162  2 14
89    0.1612    0.3423  22 34
90    0.8268    0.4842  2 14
91     0.518     0.907  22 34
92    0.8829    0.5383  12 24
93    0.3253     0.534  12 24
94    0.9424    0.4312  22 34
95    0.1654    0.5205  22 34
96    0.7865    0.6892  12 24
97   0.01697    0.7254  2 14
98    0.2611    0.8834  22 34
99   0.02274    0.6209  2 14
100    0.1378    0.4457  12 24
 The overall mean of the demand for this small instance is 18.9
Locations for this instance are r
