60
1    0.8295    0.5247  12 24
2    0.6505    0.5211  2 14
3   0.06149    0.3665  22 34
4    0.9518    0.9633  22 34
5   0.08469    0.5104  2 14
6    0.1253    0.5711  2 14
7    0.8876     0.566  22 34
8    0.3267    0.4047  22 34
9   0.06491    0.8255  12 24
10    0.3633    0.5559  22 34
11    0.7589    0.7936  2 14
12     0.863   0.04459  22 34
13     0.969    0.3964  12 24
14    0.6149    0.1042  22 34
15    0.6784    0.2696  12 24
16    0.1841    0.3036  12 24
17    0.3127    0.3316  12 24
18    0.1606    0.1698  22 34
19   0.03049    0.8915  22 34
20    0.7734    0.8737  2 14
21    0.3816    0.4377  2 14
22    0.7038     0.225  22 34
23   0.06955    0.6418  2 14
24    0.3927    0.8383  22 34
25   0.06134    0.6046  2 14
26    0.5881    0.9873  2 14
27    0.2082    0.5987  12 24
28     0.932    0.4969  22 34
29   0.01291    0.1532  12 24
30    0.6786    0.1474  22 34
31    0.3226    0.8944  12 24
32    0.7855    0.6147  12 24
33     0.663    0.7406  2 14
34    0.2547   0.06857  2 14
35    0.7947    0.4651  2 14
36    0.3452    0.3133  22 34
37    0.9772    0.9148  12 24
38    0.7546    0.9252  12 24
39    0.5087    0.9346  22 34
40     0.709     0.324  22 34
41    0.4854    0.9139  2 14
42     0.719    0.2494  12 24
43    0.5224    0.4772  22 34
44    0.1946    0.8205  2 14
45    0.5275    0.8032  22 34
46    0.7744    0.3548  2 14
47      0.63  0.002563  2 14
48    0.7535    0.5508  2 14
49    0.1893    0.5441  12 24
50  0.001373    0.6059  2 14
51    0.5371    0.5067  12 24
52    0.8803    0.4861  22 34
53    0.8956   0.08798  22 34
54    0.5323  0.001984  12 24
55    0.8653    0.9327  12 24
56    0.1086    0.7071  12 24
57    0.1311   0.08972  12 24
58    0.7201   0.04425  12 24
59    0.7061    0.3849  2 14
60     0.689    0.7437  12 24
 The overall mean of the demand for this small instance is 18.17
Locations for this instance are r
