30
1    0.6016    0.8626  12 20
2    0.6624    0.2352  22 30
3    0.1972   0.07492  22 30
4    0.1471   0.04031  2 10
5    0.2598    0.4327  2 10
6   0.04529   0.03751  22 30
7    0.4587    0.8439  12 20
8   0.08804    0.1025  12 20
9    0.2218    0.2373  22 30
10   0.00885    0.6271  2 10
11    0.5522    0.1688  12 20
12      0.06    0.3889  12 20
13    0.3795    0.4849  12 20
14    0.8466    0.7478  22 30
15    0.9136    0.3803  2 10
16   0.02695    0.2765  22 30
17    0.4679    0.2066  12 20
18    0.5836    0.4573  12 20
19    0.9436    0.2032  12 20
20    0.7026   0.08859  12 20
21    0.2566   0.05585  2 10
22     0.923    0.1606  2 10
23   0.06015     0.975  22 30
24    0.2678    0.8174  22 30
25    0.7984    0.9379  2 10
26    0.6646    0.2316  2 10
27    0.0415    0.9915  12 20
28    0.2307    0.4179  12 20
29    0.8283    0.1887  12 20
30   0.06165    0.8163  22 30
 The overall mean of the demand for this small instance is 16.33
Locations for this instance are r
