40
1    0.1898     0.211  22 30
2    0.4957     0.692  12 20
3   0.08722    0.9019  2 10
4    0.9929    0.7121  22 30
5    0.2189    0.4651  22 30
6    0.2446    0.2805  2 10
7    0.9268    0.3041  12 20
8    0.4238    0.8477  2 10
9    0.7711    0.3828  2 10
10    0.1231    0.2913  2 10
11  0.007324    0.5565  12 20
12   0.04504    0.2779  2 10
13    0.6451    0.6884  12 20
14    0.3215    0.3969  12 20
15    0.2675    0.7648  12 20
16    0.8912    0.5212  12 20
17    0.2137    0.9543  2 10
18    0.9261    0.1834  22 30
19    0.6968    0.6395  22 30
20   0.08331    0.3762  22 30
21   0.07339    0.5274  22 30
22   0.01349    0.2434  12 20
23    0.9196    0.6198  12 20
24    0.6895    0.7144  2 10
25    0.9296     0.748  2 10
26    0.3634    0.4108  2 10
27   0.06192    0.1469  12 20
28    0.9391    0.2122  22 30
29    0.9374    0.8025  22 30
30     0.885    0.8578  12 20
31    0.3709    0.6825  2 10
32    0.1342    0.9923  12 20
33    0.2165   0.05429  2 10
34    0.3499    0.2711  12 20
35     0.554    0.5644  12 20
36    0.1024    0.6399  12 20
37    0.7578    0.1981  22 30
38    0.5252    0.8278  22 30
39    0.3087    0.2938  22 30
40    0.5336    0.5668  22 30
 The overall mean of the demand for this small instance is 16.25
Locations for this instance are r
