100
1    0.4545      0.83  22 34
2    0.1968    0.3497  12 24
3    0.9297    0.1493  12 24
4   0.04691    0.9844  2 14
5    0.6523    0.9453  12 24
6    0.1832    0.6834  12 24
7   0.08871    0.1116  12 24
8    0.7307    0.7323  2 14
9    0.7623   0.05496  2 14
10    0.2416    0.1647  22 34
11     0.966    0.5686  2 14
12    0.7749    0.2076  2 14
13   0.07089    0.4513  22 34
14    0.2349    0.6049  12 24
15    0.5611    0.2246  12 24
16    0.6657    0.4805  12 24
17    0.2275    0.4085  12 24
18    0.1305    0.6032  2 14
19    0.7948     0.277  12 24
20    0.9695    0.4202  22 34
21    0.7762    0.4616  22 34
22    0.2583    0.1479  2 14
23    0.6638    0.8293  12 24
24    0.7946     0.683  12 24
25    0.7994    0.3511  2 14
26    0.5634    0.2335  22 34
27    0.5529    0.8282  2 14
28    0.9828    0.5152  12 24
29    0.8914    0.9775  2 14
30    0.9459    0.2157  12 24
31    0.1741    0.1215  12 24
32    0.3716    0.3387  12 24
33    0.1805    0.2092  2 14
34     0.283    0.1207  2 14
35    0.1021    0.7271  22 34
36    0.9741    0.5889  2 14
37    0.6191    0.8878  22 34
38     0.226    0.6285  2 14
39    0.3732      0.91  2 14
40    0.4171     0.773  22 34
41    0.2598    0.8743  12 24
42    0.3672    0.9486  2 14
43    0.1187    0.1595  12 24
44    0.4842    0.2182  22 34
45    0.7369    0.4802  2 14
46    0.8685    0.3074  12 24
47    0.6987    0.6594  2 14
48    0.1046    0.4774  2 14
49    0.6714    0.1271  2 14
50    0.1478    0.2652  12 24
51    0.3083     0.348  22 34
52    0.6345    0.8629  2 14
53     0.219    0.5783  12 24
54    0.7151    0.5827  2 14
55    0.5219     0.158  2 14
56    0.7721    0.0744  22 34
57    0.4787     0.587  12 24
58    0.7529    0.8541  22 34
59    0.7461    0.5327  2 14
60    0.9515     0.393  22 34
61    0.9822    0.3033  2 14
62    0.5348    0.6276  2 14
63   0.05008    0.8112  2 14
64    0.5591    0.4072  22 34
65     0.982    0.2859  2 14
66    0.2752    0.2302  12 24
67     0.341    0.5762  2 14
68    0.8156    0.7414  2 14
69    0.7567    0.4602  22 34
70    0.5046   0.01682  22 34
71    0.3541    0.5589  12 24
72    0.6682    0.7549  22 34
73     0.653    0.8677  2 14
74    0.5646    0.2614  2 14
75    0.4261    0.1941  2 14
76    0.5357    0.6806  12 24
77   0.08249    0.5503  22 34
78    0.3147    0.4101  22 34
79    0.5204     0.419  2 14
80    0.2518    0.1718  12 24
81    0.1927    0.4127  2 14
82    0.6468    0.9141  2 14
83    0.4732    0.8108  22 34
84   0.04822    0.7256  12 24
85    0.4303    0.4074  2 14
86    0.8992     0.361  2 14
87    0.9287     0.655  2 14
88    0.9238    0.9528  22 34
89    0.7156    0.8861  12 24
90    0.7655    0.1246  12 24
91    0.9328   0.03983  2 14
92    0.2413    0.1611  22 34
93    0.4478    0.4597  22 34
94    0.7911    0.2502  12 24
95    0.6539    0.5692  2 14
96    0.8966    0.2229  2 14
97   0.05795    0.2131  22 34
98   0.05106    0.7953  22 34
99    0.1989    0.7891  22 34
100    0.9042    0.1937  12 24
 The overall mean of the demand for this small instance is 16.5
Locations for this instance are r
