20
1    0.9556    0.3723  4 8
2    0.7078    0.1648  2 6
3    0.2898     0.392  6 10
4   0.01859    0.4288  2 6
5    0.3463    0.4836  6 10
6    0.6144    0.3772  6 10
7    0.2019    0.8241  6 10
8    0.9793    0.8766  4 8
9    0.2112    0.2983  4 8
10    0.2159    0.8183  6 10
11    0.2796    0.8949  4 8
12     0.475   0.02603  6 10
13    0.6207   0.05588  4 8
14      0.28    0.5161  4 8
15    0.2435    0.9913  6 10
16    0.3551   0.02298  2 6
17    0.8944    0.5374  4 8
18    0.6513     0.464  4 8
19   0.01593    0.6209  4 8
20    0.6391     0.887  2 6
 The overall mean of the demand for this small instance is 6.3
Locations for this instance are r
