# Instance C109 - 70 dynamic requests - 30 static requests
Dyn   Stat
70    30
ID    RD
1     -1
3     -1
5     -1
6     -1
7     -1
8     -1
13    -1
15    -1
16    -1
19    -1
24    -1
25    -1
29    -1
32    -1
43    -1
45    -1
46    -1
50    -1
53    -1
55    -1
59    -1
60    -1
62    -1
63    -1
68    -1
77    -1
78    -1
87    -1
89    -1
99    -1
2     395
4     552
9     308
10    71
11    13
12    219
14    412
17    6
18    21
20    5
21    538
22    468
23    280
26    80
27    85
28    344
30    252
31    14
33    8
34    144
35    41
36    28
37    64
38    68
39    367
40    38
41    14
42    5
44    168
47    141
48    146
49    721
51    224
52    403
54    24
56    95
57    13
58    82
61    131
64    270
65    9
66    162
67    1
69    27
70    8
71    20
72    239
73    104
74    69
75    54
76    6
79    490
80    366
81    20
82    87
83    19
84    75
85    272
86    17
88    476
90    4
91    130
92    192
93    63
94    96
95    36
96    31
97    13
98    26
100   1
