# Instance R109 - 30 dynamic requests - 70 static requests
Dyn   Stat
30    70
ID    RD
1     -1
2     -1
3     -1
4     -1
5     -1
10    -1
12    -1
14    -1
15    -1
16    -1
17    -1
18    -1
19    -1
21    -1
23    -1
26    -1
27    -1
28    -1
29    -1
32    -1
33    -1
34    -1
36    -1
37    -1
38    -1
39    -1
41    -1
42    -1
43    -1
44    -1
45    -1
46    -1
47    -1
49    -1
50    -1
51    -1
53    -1
55    -1
56    -1
57    -1
58    -1
59    -1
60    -1
61    -1
62    -1
63    -1
65    -1
66    -1
67    -1
68    -1
69    -1
70    -1
71    -1
72    -1
73    -1
77    -1
79    -1
80    -1
81    -1
83    -1
84    -1
86    -1
87    -1
88    -1
89    -1
92    -1
93    -1
95    -1
98    -1
100   -1
6     67
7     27
8     3
9     61
11    40
13    17
20    47
22    19
24    104
25    30
30    18
31    5
35    102
40    11
48    60
52    20
54    81
64    25
74    20
75    33
76    34
78    1
82    12
85    32
90    26
91    43
94    56
96    31
97    97
99    21
