# Instance R106 - 70 dynamic requests - 30 static requests
Dyn   Stat
70    30
ID    RD
1     -1
2     -1
3     -1
5     -1
6     -1
7     -1
8     -1
12    -1
21    -1
26    -1
31    -1
33    -1
37    -1
39    -1
43    -1
45    -1
47    -1
48    -1
50    -1
51    -1
58    -1
63    -1
64    -1
74    -1
76    -1
88    -1
89    -1
90    -1
97    -1
100   -1
4     1
9     46
10    41
11    44
13    84
14    9
15    24
16    36
17    87
18    46
19    57
20    72
22    68
23    11
24    108
25    9
27    20
28    27
29    23
30    26
32    9
34    26
35    89
36    39
38    49
40    49
41    2
42    14
44    1
46    80
49    79
52    1
53    62
54    89
55    94
56    36
57    55
59    27
60    45
61    56
62    27
65    4
66    29
67    37
68    54
69    19
70    45
71    12
72    21
73    43
75    19
77    43
78    23
79    76
80    114
81    63
82    7
83    7
84    67
85    26
86    21
87    52
91    23
92    10
93    50
94    5
95    21
96    26
98    13
99    5
